start_time,from,to,duration,region,position
2018-01-04 09:32:03,8948159762422,6541742613552,190,AZ,-131.282196|59.132885
2018-01-01 23:47:04,3212133287397,8984773033037,257,DE,83.803218|-16.9680085
2018-01-10 16:54:48,4138696212571,8362277687397,247,NM,-33.307322|53.883612
2018-01-09 02:54:47,4313510456363,5358205413442,382,TX,-172.262634|-87.5271915
2018-01-01 04:48:10,2136818182828,8772949000942,225,AR,-175.507970|76.8175405
2018-01-03 00:03:56,0856225611302,6502567869105,94,OR,20.470756|24.1608215
2018-01-02 15:26:08,6730858635701,6977203127702,162,AL,-39.367759|50.3600185
2018-01-05 10:24:10,7252544213659,2634226517798,137,AR,167.976012|-5.885492
2018-01-03 17:32:56,3159234383290,2857970816860,121,RI,-138.563346|-18.961352
2018-01-04 12:19:59,3640006102892,1319831044471,464,HI,-5.147955|5.681481
2018-01-02 17:15:36,2348817522689,4036042184520,425,MD,-80.040439|-27.6722885
2018-01-05 01:03:18,1466618073055,3022693367356,216,MH,133.578178|21.1551945
2018-01-03 17:50:49,8280805057529,6966306484905,271,PW,42.502396|-32.150468
2018-01-08 07:03:29,7752192585524,5380158256583,596,NJ,151.061445|-55.881795
2018-01-03 21:20:40,4336058878180,4384431300729,197,MO,43.890805|-60.1872435
2018-01-01 12:25:39,9333453923217,7702214098595,83,WV,-79.666796|-17.335551
2018-01-03 22:05:24,2205523169435,6614168533863,161,DE,92.689841|-8.9056995
2018-01-07 00:03:11,8655384305754,8765877008745,365,AZ,-85.677566|-33.2025355
2018-01-02 19:56:34,9309312089889,1927176873576,517,MN,-90.685441|-26.824590
2018-01-11 01:36:17,9411577646770,9574869450185,433,AR,157.052369|-5.8597425
2018-01-04 22:41:38,3500217153539,5958958442569,478,TN,70.324934|-14.009899
2018-01-06 12:11:11,6550000151182,4539582387336,74,NY,-169.369267|-19.361749
2018-01-05 20:34:40,3298979830809,5513927399092,104,OK,36.154597|71.4381615
2018-01-02 06:15:35,4054454797665,0590599008146,285,IA,110.915274|-9.0987525
2018-01-09 11:59:07,7008390464754,2284554346637,535,MP,-74.028663|2.722093
2018-01-07 15:12:41,6937594129257,6794177698862,2,OR,6.185873|53.128234
2018-01-05 21:07:10,2331274809637,6180708523415,38,WI,-64.798339|58.891162
2018-01-09 00:55:54,7822602733406,4729903944644,39,KS,-124.097624|-23.845470
2018-01-04 12:29:54,2556703234078,8966699038002,277,OH,70.131220|46.3518895
2018-01-10 02:10:25,9296570102218,8626508113913,106,CA,-57.703360|80.9457905
2018-01-11 02:17:22,4268546985273,4373203210123,170,AL,-39.216377|0.378845
2018-01-10 22:29:46,0938799759420,2032387174580,144,ME,179.116619|77.0352965
2018-01-03 07:38:26,9952950304199,5447606349671,363,SC,84.283343|-30.9329095
2018-01-04 02:27:17,9644898947601,0664009783324,233,WY,171.923876|-43.6195105
2018-01-08 22:35:18,9168374576140,1402831992860,274,TN,-109.183235|-35.518992
2018-01-08 17:43:39,7243588398138,6128448929845,383,KS,-150.595286|-34.5160795
2018-01-07 13:57:37,2072440650170,6502489552572,262,VT,81.960053|80.0004005
2018-01-03 15:11:23,2590800597340,5863698305137,476,ND,160.811502|77.140175
2018-01-02 03:42:03,8942364221488,8066130890486,554,NJ,-112.350019|76.4305905
2018-01-07 05:28:21,1550231649350,4716312926113,282,MH,124.335947|28.8121295
2018-01-04 09:58:53,8162884046198,5594076256842,471,NH,98.006377|29.115237
2018-01-05 04:28:40,6473930090777,7895365477259,459,LA,-13.381794|-26.7489585
2018-01-03 13:39:53,6856601382241,3635460777139,442,MS,48.632318|59.1094015
2018-01-08 14:48:43,5768335018244,3478377607715,301,HI,91.758777|59.967137
2018-01-04 09:33:17,6147397237573,8028134428545,539,MS,134.520256|38.351269
2018-01-07 05:08:12,4251223524330,1933158927923,56,NM,-88.084162|-74.316730
2018-01-04 07:56:51,9381912299677,6710208548236,458,ND,-17.487492|23.2083595
2018-01-10 05:53:54,9099333670710,2808665038614,118,UT,-93.383749|-89.0260325
2018-01-11 10:19:38,1939617241051,1388175987022,595,WI,-116.822842|-22.458673
2018-01-07 10:54:28,4367779928293,4328777170055,137,MP,157.036869|15.913347
2018-01-10 10:23:27,6596276663672,6354584493333,445,NV,-115.630587|-56.558982
2018-01-08 13:51:55,6970361349737,6838518495393,586,CA,165.185704|3.3743295
2018-01-02 06:10:24,3275044691512,1561320387684,108,WI,-43.566505|57.8131195
2018-01-09 02:03:16,0627502251924,3526226158580,477,OH,175.375646|3.372599
2018-01-07 09:38:43,2526938172388,7756856589148,291,DC,-171.037312|45.645258
2018-01-11 07:32:49,9460007298170,4709349501437,485,NE,-127.680803|63.128460
2018-01-09 18:03:36,1444051568493,5831186156848,70,MT,-171.030469|83.966109
2018-01-03 20:19:20,0865723088980,4112519305577,162,HI,65.030854|3.7571585
2018-01-03 20:40:54,7354594518203,8919635173712,182,NY,144.692820|65.000977
2018-01-04 06:01:54,5816509979461,7837782566680,60,MT,-28.644519|56.4701985
2018-01-10 04:17:56,7765241137702,8353577383511,460,HI,-54.604729|-60.917948
2018-01-10 13:27:55,5566395337987,2056129425743,581,OK,-166.960539|-65.433497
2018-01-05 03:30:20,1015959653403,0492552447819,127,DC,27.764684|-48.0575905
2018-01-04 03:46:59,6895167503411,0508724912471,10,NC,150.841374|50.204951
2018-01-06 06:42:59,2309016397608,4035334775664,154,VT,-61.003650|36.3956165
2018-01-03 01:34:23,9005642673150,7820675410927,152,DC,30.125163|8.385007
2018-01-05 01:45:25,8742241512721,6416237827770,432,VT,-114.554993|-7.928830
2018-01-05 01:44:19,2765470762713,5820256757423,486,OH,112.519259|62.222057
2018-01-08 00:38:32,2171631257418,7855744936026,381,CO,144.221627|24.8420745
2018-01-08 19:32:51,8034420430731,7119080733670,86,NJ,176.055186|-10.932286
2018-01-07 20:35:56,6150412447184,9475364386303,117,KY,-69.637583|74.4079395
2018-01-03 12:36:35,4087807139142,5226881571173,141,VT,19.608519|65.7793925
2018-01-10 17:51:05,7385176927453,3849013462191,539,WY,95.325502|-79.333205
2018-01-08 02:34:15,6432826931552,3167155275530,402,AS,-111.172769|-29.5767845
2018-01-02 08:05:27,1659219390595,4010441109204,552,AL,-168.342970|3.879008
2018-01-06 12:00:35,5021068063476,9271706669587,592,IN,-19.665638|-25.267719
2018-01-07 06:37:01,8287355625182,3919422481700,62,RI,-60.122575|-43.595878
2018-01-02 04:40:35,6748219806650,3831199400879,319,DE,114.076594|35.9468095
2018-01-04 13:10:25,9960756818273,7111465896285,361,ID,-144.624384|70.453055
2018-01-02 13:49:27,3440116083893,0536592339596,173,CT,99.031588|-10.011319
2018-01-03 13:46:02,0080458158408,3659795773231,345,NC,115.454128|26.4961935
2018-01-07 20:25:23,8348977054469,6774650391185,204,NM,-42.047291|22.704578
2018-01-08 00:10:19,8199325506008,1512168540584,567,KY,-164.262247|71.266594
2018-01-10 05:18:53,5996868622673,2402425239862,188,LA,92.317123|58.4770915
2018-01-10 02:07:20,3614569560059,9103628747240,60,AR,125.984811|56.770793
2018-01-04 17:06:53,3889047559733,7770178570899,210,OK,38.023852|39.1589395
2018-01-07 23:14:50,1237291730340,9282653103579,493,FL,150.578594|-76.863844
2018-01-10 17:56:14,9489533675486,7732733474500,76,NY,-154.923428|1.377407
2018-01-02 18:09:41,4013557055467,0977325868980,373,NM,-100.716613|9.301339
2018-01-05 09:24:33,7408602524234,9034327820683,171,VT,-111.009172|-22.1498235
2018-01-07 12:16:42,6714172636561,6351841770166,439,AK,156.929335|21.8249755
2018-01-01 20:32:24,8466561840269,0899897364503,241,VA,79.513866|76.0554355
2018-01-08 20:53:23,3710964589829,0028580255184,354,PW,143.067537|-75.897882
2018-01-01 15:24:15,3391967929617,2462542544539,238,NV,27.310739|84.8288575
2018-01-07 21:57:56,9269887182388,4996504602691,108,MA,-120.463978|35.232497
2018-01-01 08:24:26,1819563947693,2887046712377,435,IL,-63.582912|-85.1807835
2018-01-08 02:47:47,8000969903963,7932953651352,86,OH,-75.182686|16.2959825
2018-01-02 13:31:35,2489337334093,9515412865533,564,HI,-147.359730|76.6082815
2018-01-10 18:54:40,5873408331076,3724141204170,229,AR,95.865773|3.658730
2018-01-01 15:06:07,0302560434273,3004952973124,544,HI,73.412820|-53.457210
2018-01-10 04:16:23,4068180350716,7648144724412,379,NJ,-26.282320|32.732592
2018-01-10 04:17:46,9486851900368,4060716690264,52,AZ,148.032272|12.911587
2018-01-03 16:21:14,4746892344841,6039641470048,525,AR,-126.476813|73.4013995
2018-01-10 14:51:32,9586193633544,2298572057517,248,MD,-18.097423|64.099124
2018-01-02 15:09:18,3028690415539,1597737074304,229,VI,-23.600370|86.8270515
2018-01-10 19:03:43,2791119291087,3532510920889,26,OK,-15.541440|-72.9502175
2018-01-02 15:15:14,8321144090013,6284084702279,101,MI,7.636871|-3.2765165
2018-01-07 19:15:49,9846241320968,5748557149201,423,DC,-170.267484|-4.8976045
2018-01-07 23:18:18,3305834459069,7665742402710,439,MD,125.078472|-38.2900955
2018-01-04 14:58:32,2546825820590,2696127564480,232,PW,-98.279497|-49.279767
2018-01-04 20:57:00,8517631490995,3341964643928,103,OR,71.791076|39.6520815
2018-01-04 00:02:36,6708312317078,4391389807257,153,AS,-108.168954|-19.4868035
2018-01-07 14:32:05,9502147209645,7528815527438,358,MS,-25.020005|-42.5276795
2018-01-04 17:48:12,1796771963724,7132657041836,361,PW,-150.664146|57.280491
2018-01-10 12:02:34,8355524766736,5791375668609,475,VI,6.019790|-59.242769
2018-01-04 14:10:00,1412061741537,4911845804800,472,IL,-78.296143|-27.9169885
2018-01-07 03:31:10,8059564373808,3361878054010,584,IL,122.657824|35.4761785
2018-01-02 20:52:41,7264143995186,6882315449773,293,NM,41.803488|71.0793805
2018-01-02 07:32:34,3650534603654,6173768013778,292,NJ,41.990435|-14.7750365
2018-01-04 04:01:25,7111776994108,6037832221476,543,AR,88.338108|45.974109
2018-01-09 07:06:04,1910084732421,9597759477155,166,SC,-164.207874|-10.7588205
2018-01-07 19:29:15,6156805869020,6728775481261,203,GA,-90.481745|-73.1804725
2018-01-09 19:42:28,4948229482991,6123594157022,66,ID,-92.854586|66.982763
2018-01-01 09:57:51,6055618976894,1102820389038,432,ME,-67.921363|-49.553812
2018-01-04 21:14:58,3253792689777,3791513632982,297,UT,170.712273|-63.6452955
2018-01-02 09:46:09,9257420852461,1670700079242,569,SD,146.613909|52.965071
2018-01-10 01:24:25,0608947810369,8185789193086,249,DC,-13.193867|-40.075782
2018-01-01 17:28:19,2387660403224,2932392204944,85,FM,172.765208|-47.0317595
2018-01-06 03:51:22,6171589681901,4205368300857,35,ID,9.106169|-31.4476835
2018-01-02 07:00:09,2850660095173,5770445981121,419,AZ,-56.619633|-85.7211595
2018-01-03 09:09:21,5170351027964,3150271967156,264,PA,54.250153|-66.856800
2018-01-07 06:06:12,7555389503587,3001452940396,118,HI,-76.878298|-48.523829
2018-01-07 07:38:02,9175721853553,1059470771000,563,AR,73.669919|-86.176387
2018-01-09 19:27:55,5028590636363,2544957256361,530,AR,-64.927810|61.7234235
2018-01-10 14:59:19,3406113358694,3504480160087,495,MS,-44.614814|-0.118796
2018-01-01 15:05:23,2593838894200,3816967147113,231,LA,88.433607|87.876262
2018-01-05 02:40:46,2611128582245,7820212649480,299,AK,-159.900858|40.272443
2018-01-03 14:07:06,2334093169327,1801104707132,522,WV,-19.317595|60.7646885
2018-01-10 18:56:55,5527900307371,9772888720961,385,CA,-100.800366|84.305769
2018-01-07 16:20:11,5388082351299,1606255101059,487,VT,45.088793|29.3482475
2018-01-04 07:36:06,3372074284608,3830523951422,273,CT,-123.223759|32.646004
2018-01-06 12:25:50,3031265549501,0659900019118,238,GU,-61.118055|1.8598235
2018-01-02 08:31:36,3612798262713,2845681189036,284,MD,50.824577|-85.1857805
2018-01-07 18:22:28,4697558429732,9639565863581,517,NY,60.187540|-22.1306575
2018-01-03 02:15:52,4288758588767,5070371872002,295,GA,149.085714|-7.2499105
2018-01-02 15:20:27,0104951647731,5061331120365,265,MH,1.900021|-2.612477
2018-01-01 17:28:34,7898259601594,8201302511005,455,DE,168.738425|-61.8957025
2018-01-02 03:27:14,2326037841209,6868398451122,560,CT,-18.440884|-7.2408175
2018-01-10 15:16:06,8706121865883,0878459398863,46,WI,107.253999|-55.8674455
2018-01-07 09:20:44,9143106852504,0341278789211,36,UT,-91.239438|-73.479478
2018-01-08 14:15:12,7319775436926,0617929888043,5,IA,-74.067736|-58.0637485
2018-01-03 00:17:42,2891729510394,3752017461915,305,AS,136.571342|77.8374655
2018-01-08 09:57:33,0066178838136,5636400592723,128,ME,56.379141|-88.3984745
2018-01-11 03:18:11,1882890370489,0088917479460,391,MI,100.276493|-12.009348
2018-01-02 22:35:53,6735460815061,7665410586920,485,NV,68.212524|-0.0137325
2018-01-01 09:22:09,0880931909680,7884055120390,599,IA,152.276705|-41.3109095
2018-01-10 01:00:06,8987035187124,2508551988340,550,AZ,26.806597|49.8251635
2018-01-07 04:22:52,9314336847355,2121547460668,537,VI,84.152570|41.7550735
2018-01-08 17:51:41,9784407723060,8147369796264,553,SC,-165.630391|-85.2221545
2018-01-09 06:52:55,7939979739116,0839487581743,352,WY,71.797814|-25.825263
2018-01-10 00:39:57,4777996373154,4794373561232,396,MI,103.662074|-86.8646315
2018-01-03 19:43:49,1516618724459,3677473357480,327,NC,-120.364994|-85.9867965
2018-01-01 08:48:55,4264280982708,6851996757006,167,ID,41.522130|31.319301
2018-01-02 01:23:41,6907459337357,4530531253125,115,SC,-136.433883|7.1285835
2018-01-02 15:02:01,1453096672308,6807401787588,81,SC,55.786294|-16.119296
2018-01-04 01:15:46,5229006930919,4165316236814,303,FM,115.792952|66.869244
2018-01-06 08:05:59,4991779015705,4172365455466,342,NY,-155.876187|88.2630805
2018-01-01 21:54:20,6368296736837,7513476747963,40,HI,153.933434|-88.372903
2018-01-03 11:18:38,8989844909954,1663424005796,283,WV,-100.716147|-23.311942
2018-01-03 22:46:07,1751902853216,2075235222015,162,OR,-141.513659|-0.243027
2018-01-08 10:43:57,6669331297293,7338367738712,397,TX,167.788105|54.507951
2018-01-06 15:05:18,7111424191442,9281693283911,323,KS,-3.230420|-51.502264
2018-01-02 21:23:06,2446492560180,0276190895521,15,MH,-36.865197|54.070181
2018-01-05 04:19:57,1161686125260,7789560467437,244,KS,-16.179238|67.0673315
2018-01-03 15:23:30,5792327915590,8328314843560,501,MS,-151.246848|18.0765995
2018-01-06 06:16:55,9293600838880,4535787012428,218,OR,-44.521716|6.3948415
2018-01-02 11:14:20,1716473238595,7245651873696,11,MP,-155.096227|-24.7404805
2018-01-01 14:44:20,9772812417139,5827862322462,194,TX,59.339919|88.8367485
2018-01-06 12:12:46,0297609535895,9623676131551,175,MD,-18.136128|-78.2149725
2018-01-05 14:59:43,9218828120635,7359095805135,515,VA,169.697691|-62.401604
2018-01-03 17:29:32,5716182159205,6797455557352,355,AR,174.894139|77.974540
2018-01-01 08:45:38,1282278591393,8592942172090,376,UT,84.547815|-3.1664745
2018-01-06 23:27:48,1148492206093,9972826076385,24,MO,-28.793021|-32.015706
2018-01-07 10:51:03,1916801912615,7697608861900,156,VT,173.532554|-2.107687
2018-01-04 07:14:01,0807557027187,4251873793446,486,AL,58.133748|6.1311905
2018-01-08 22:42:42,7944464721020,2780083263642,521,MT,-55.887849|-22.042115
2018-01-07 19:50:26,3206842747820,5168158963095,36,NJ,26.928251|-19.4412165
2018-01-08 10:04:10,1735303540811,7667505460523,407,TN,-113.197222|77.0257205
2018-01-01 08:25:31,5922492194332,8829025034664,400,HI,-95.549681|-69.0419925
2018-01-02 01:34:12,0816351487158,5493168236167,180,MI,68.163499|-7.8701665
2018-01-06 16:34:43,0432431371753,3029501405230,73,IA,-119.564236|-16.8887405
2018-01-01 13:24:16,3640530870850,4279993384185,326,MH,8.881138|58.2928875
2018-01-08 05:31:50,6500341904674,0492978842651,143,NY,-106.902536|-58.7026045
2018-01-11 10:44:16,0069684501363,2301586220627,30,MI,21.407621|50.1830705
2018-01-04 18:17:24,0536489187088,9050321747836,81,MA,-85.347945|7.616012
2018-01-06 17:19:26,9714233860502,9393313540468,591,PW,-34.067103|79.094153
2018-01-10 08:41:44,6398375449849,2467598355038,80,GU,-137.418508|26.0722715
2018-01-06 04:58:51,7594868790010,7715398198284,39,NE,53.970552|-84.3273045
2018-01-08 20:53:37,1737899889377,9920926687013,79,MP,-156.234260|-75.7040305
2018-01-02 05:38:16,2215573225199,5558426650064,222,DE,96.188764|-56.700690
2018-01-04 14:56:53,8861096928575,3989157082752,256,IA,78.085439|-2.5136805
2018-01-07 18:13:38,4038650627716,3488873662832,468,MS,4.868013|-12.7764165
2018-01-05 01:07:05,3893714045905,5299056049543,254,VI,-104.289094|5.342748
2018-01-03 18:24:13,6981134799798,1361669785366,64,NH,20.283543|71.317481
2018-01-02 16:19:42,6691732483927,2480994498688,444,MO,86.837609|62.1428995
2018-01-08 12:37:41,6933742702868,9749253243837,66,AZ,-10.597987|-10.330744
2018-01-05 19:06:05,2091774174126,1675996414144,225,CO,-174.698820|-57.4646355
2018-01-02 19:28:43,3389874202341,3613161106891,272,NH,80.010824|-16.7923705
2018-01-03 08:47:46,7713573830205,9531168592500,551,OK,-124.074136|24.8972735
2018-01-09 16:56:03,9936636283316,9886777608032,444,VI,-126.038457|86.6826355
2018-01-07 09:32:49,9129555641041,0248344192165,172,DC,70.716656|-76.8964115
2018-01-01 00:49:45,8705345616693,9816619670775,121,MP,-57.496517|-38.331232
2018-01-05 19:37:41,6820895747033,1386693339627,188,VT,21.922673|11.177455
2018-01-08 18:57:09,2689408428619,5442331350635,517,KY,-179.399826|40.260276
2018-01-10 09:15:43,7246939680970,8397329527085,270,NC,178.096316|38.7952555
2018-01-11 07:33:22,8005221125884,1334905703832,392,MO,-167.739466|33.819101
2018-01-07 20:06:45,2798023839733,8660661661319,562,AK,-48.656804|-21.8150755
2018-01-10 05:58:49,9660650383426,5922545857158,46,IL,24.465712|27.0635665
2018-01-04 09:39:49,5767371140102,3505470096121,11,IA,31.162745|-63.6448175
2018-01-04 19:53:57,8767278855979,2648292092740,363,HI,49.033764|80.903120
2018-01-04 01:02:19,9834070846822,2802206492547,393,LA,-153.960852|-43.785276
2018-01-02 17:58:22,8258196884271,2462037895424,429,RI,20.916066|-83.2260995
2018-01-01 01:32:35,5731974071880,5915884915330,43,MD,-89.642856|30.857673
2018-01-07 19:31:57,2986348045168,1549271893704,117,MO,-87.522292|37.894687
2018-01-03 12:03:31,2417614610855,4633716430113,469,MA,-109.555315|52.142802
2018-01-03 19:49:52,5238844882350,8151901178797,441,NM,173.827315|67.042140
2018-01-03 16:33:20,7719959390198,9140991454119,53,WV,-6.490617|32.8311125
2018-01-01 19:20:38,5406242513938,8347885659802,448,PW,120.214112|14.9351815
2018-01-07 06:55:03,8901014036895,1665067845022,101,KY,-68.694486|-31.107562
2018-01-09 04:54:48,9109875810053,6140265111840,21,PW,-146.073601|11.8695335
2018-01-05 08:26:01,3041798714627,1370964250453,518,NJ,-133.828153|63.858146
2018-01-01 09:55:27,3742013057271,6687462537459,438,OH,65.754967|-15.8763775
2018-01-05 19:22:10,1457707200237,8932832136687,357,LA,-16.016542|-30.7658695
2018-01-07 13:03:59,7100754159544,2372705050053,230,CT,-107.216383|-48.057446
2018-01-01 08:48:11,8232720843659,1165020856468,203,LA,51.249501|-46.834662
2018-01-01 12:37:16,8615073938493,6844390126091,316,ME,176.844992|-4.894556
2018-01-06 16:59:51,0801834361931,2089854977402,196,NV,135.118712|-21.125681
2018-01-06 19:58:31,0074006765515,8666132683332,329,OK,-118.547655|80.832101
2018-01-09 00:03:56,0533724468598,6331838557986,61,PA,10.371651|28.3161825
2018-01-06 07:06:48,3876528359062,5145125473022,267,GU,178.773200|-38.6669865
2018-01-08 04:28:34,2637625945003,7777667603127,595,AS,77.939578|29.832341
2018-01-06 14:33:47,0383186121982,7508890503759,522,VI,130.202072|50.6180215
2018-01-04 03:26:01,3792892059705,2974922658791,31,AL,-18.160568|44.006044
2018-01-09 15:57:16,4262827294305,5354754500641,595,LA,-177.151486|31.528195
2018-01-02 21:03:42,9160214892857,0720789515389,195,CT,-59.876141|-62.907512
2018-01-09 16:46:45,1758340841219,7047057304664,202,IA,15.204110|21.4112175
2018-01-10 17:45:05,3478960165425,6252125800054,422,KY,59.094857|44.0839065
2018-01-06 17:28:53,4391562325131,2234843951495,444,PA,50.950107|77.3241325
2018-01-04 09:44:53,4341288667091,8589139927810,452,TN,92.464103|-46.660837
2018-01-05 10:16:10,2217351177522,7694549786135,64,MI,11.202536|-16.419264
2018-01-04 13:31:17,7362963931394,9470378860902,517,VA,-153.156649|-53.5401225
2018-01-10 06:58:41,1443380605319,8252074563896,557,MS,-164.053084|17.7471875
